Gene	Default	MM_Amb	Amb	MM
ENST00000587589.1-chr19:5679226-5680486_F:1_P:0_M	0.0	4.700391277206638	4.694668025386611	0.0
ESPRESSO_chr19_14108_46-chr19:5679226-5680149_F:0_P:1_M	0.0	4.529406619898071	4.55949872548134	0.0
ENST00000422535.6+chr19:5684833-5685358_F:0_P:2_M	0.0	2.2434355788094975	2.381785165887324	0.0
ESPRESSO_chr19_14108_49+chr19:5684833-5690143_F:0_P:2_M	0.0	1.0942919005776788	1.321414463722103	0.0
ESPRESSO_chr19_14108_49+chr19:5684888-5690556_F:1_P:1_M	1.031174997505643	2.915269957290944	3.062568608554715	0.9362611783697479
ESPRESSO_chr19_14108_45+chr19:5684892-5685358_F:2_P:2	0.0	2.143873490701248	2.358868607725115	0.0
ENST00000577701.1+chr19:5684970-5685328_F:0_P:3	0.0	1.9440267572878493	2.16599447226888	0.0
ENST00000590786.5+chr19:5690508-5690831_F:2_P:0_M	0.0	3.180308284305244	3.1180401869723138	0.0
ESPRESSO_chr19_14108_29+chr19:5690508-5691571_F:2_P:0_M	0.0	5.323084492360847	5.4137945253191395	0.0
ENST00000579446.1+chr19:5690508-5691507_F:2_P:0_M	0.0	4.845938375943959	4.997619202498353	0.0
ESPRESSO_chr19_14108_39+chr19:5690508-5691618_F:2_P:0_M	0.0	5.241351282115647	5.0088326418825835	0.0
ESPRESSO_chr19_14108_31+chr19:5690508-5691647_F:2_P:0_M	0.0	5.130444705775558	5.098279568069086	1.4684629385360872
ENST00000347512.8+chr19:5690508-5691618_F:2_P:0_M	0.0	5.215356073277962	5.196932908082947	0.0
ESPRESSO_chr19_14108_17+chr19:5690722-5691618_F:1_P:2_M	0.0	5.385693651667432	4.734954495785201	0.0
ENST00000322002.5+chr2:5695982-5696245_F:2_P:39_M	0.4999963299480595	0.32798186787573164	0.1718763515823645	0.6788351046492468
ENST00000360614.8-chr19:5714270-5719941_F:0_P:0_M	0.0	3.6546560651270212	3.381822470171114	0.0
ESPRESSO_chr10_3185_2+chr10:5720876-5739772_F:0_P:46_M	0.0	0.48154776976268654	0.6877127097560478	0.0
ENST00000425013.6-chr7:5741383-5741643_F:2_P:6_M	0.0	1.2649559296054351	1.5788512367923764	0.0
ESPRESSO_chr20_17912_27+chr20:5772866-5817528_F:0_P:1_M	0.0	0.628169029751779	0.7686818784108139	0.0
ENST00000390672.2-chr19:5782962-5783276_F:2_P:4_M	0.0	1.3545254203817692	0.30482092585847903	0.0
ESPRESSO_chr19_14110_2-chr19:5785140-5791141_F:1_P:1_M	0.0	0.8287826819628794	0.6180690108580633	0.0
ENST00000513911.5-chr4:5821763-5825629_F:1_P:17_M	0.0	4.739733964822511	5.3377203534346345	0.0
ENST00000513911.5-chr4:5825625-5825963_F:2_P:8_M	0.0	2.356850663173545	2.9134864810780683	0.0
ENST00000397890.7-chr4:5856272-5856301_F:0_P:5_M	0.0	4.066319896569106	4.722093959463387	0.0
ESPRESSO_chr19_14115_1-chr19:5894696-5903708_F:2_P:0_M	0.0	5.07091423272117	5.502920545193711	0.0
ENST00000593233.1-chr19:5894745-5901347_F:2_P:3_M	0.0	5.290705767474542	5.724342768421237	0.0
ESPRESSO_chr19_14115_12-chr19:5894745-5903708_F:2_P:0_M	0.0	5.397414447391219	5.830020829946302	0.0
ESPRESSO_chr19_14115_6-chr19:5894745-5903708_F:2_P:0_M	0.0	5.255474832252045	5.688155809263444	0.0
ESPRESSO_chr19_14115_13-chr19:5894745-5903708_F:2_P:0_M	0.0	5.142241143511364	5.57421916053136	0.0
ENST00000592634.5-chr19:5894745-5894789_F:0_P:9_M	0.0	5.162841595601534	5.572932694980315	0.0
ENST00000308961.5-chr19:5894745-5903708_F:2_P:0_M	0.0	5.303656370105101	5.7364480391543005	0.0
ENST00000592634.5-chr19:5896406-5903708_F:2_P:0_M	0.0	5.23810433850895	5.672184829043151	0.0
ESPRESSO_chr19_14115_2-chr19:5896504-5903708_F:2_P:0_M	0.0	5.509791561572788	5.948893943803866	0.0
ENST00000478672.1+chr7:5898800-5900605_F:2_P:0_M	0.0	2.9817469751535453	0.0	0.0
ESPRESSO_chr7_26515_14+chr7:5898800-5925684_F:2_P:0_M	0.0	2.7349644964450968	0.033124316433541565	0.0
ENST00000478672.1+chr7:5900330-5900744_F:0_P:2_M	0.0	1.5649864221348284	0.0	0.0
ENST00000593233.1-chr19:5901447-5903708_F:2_P:0_M	0.0	5.134909511110232	5.5455037745009905	0.0
ENST00000378961.9+chr20:5922416-5922598_F:0_P:4_M	0.0	3.4907940182299155	3.839340778503801	0.0
ENST00000378961.9+chr20:5922635-5922766_F:0_P:5_M	0.0	3.5210883311093104	3.883757578650057	0.0
ENST00000378961.9+chr20:5922803-5923105_F:0_P:7_M	0.0	3.343082228572326	3.6937514542364696	0.0
ENST00000378961.9+chr20:5923340-5923696_F:0_P:10_M	0.0	3.413399922861849	3.7601576845429285	0.0
ENST00000203001.7-chr20:5941991-5942690_F:0_P:17_M	0.0	0.649461523948804	0.8411567310631779	0.0
ENST00000659164.1+chr2:5968681-5968710_F:1_P:5_M	1.1137755379639027	0.45860772595243915	0.6209004836557122	0.9091088182122072
ESPRESSO_chr6_24765_15-chr6:5998506-6006749_F:2_P:2_M	0.6672084179837297	4.554151994853581	4.957921943218005	0.3519854779968926
ENST00000244766.7-chr6:5998979-6006749_F:2_P:2_M	0.0	4.6458267336339105	5.047381631397198	0.0
ENST00000495850.1-chr6:5998979-6002408_F:0_P:1_M	0.0	4.781733178671263	5.190065000066362	0.0
ENST00000642456.1-chr7:6003712-6003747_F:2_P:11	0.0	0.5186577871979671	0.0	0.0
ESPRESSO_chr7_26517_24+chr7:6009364-6023688_F:1_P:1_M	0.0	2.5155909642385867	2.8757968095157773	0.0
ENST00000259569.6-chr9:6012730-6012804_F:0_P:58_M	0.0	0.5410164428985732	0.6721992461037367	0.0
ENST00000259569.6-chr9:6014911-6015153_F:0_P:10_M	0.0	0.8657830668575066	1.0415775716408593	0.0
ENST00000452938.5+chr20:6015473-6037155_F:2_P:8_M	0.0	0.7184372761212414	0.9772432147450273	0.0
ESPRESSO_chr7_26517_21-chr7:6024676-6038656_F:0_P:0_M	0.0	2.816077958054322	2.9463890302464453	0.0
ENST00000490523.1-chr7:6024676-6028704_F:0_P:4_M	0.0	2.8993219000596366	3.0008103184747883	0.0
ENST00000478846.1+chr20:6031299-6037155_F:0_P:4_M	0.0	0.672953611669107	0.9061042785532734	0.0
ENST00000700567.1-chr4:6053978-6060576_F:0_P:12_M	0.0	1.7004631267864314	2.0278224528719933	0.0
ENST00000378097.6+chr1:6085243-6095378_F:1_P:10_M	0.0	3.963245104173693	4.331457603868854	0.0
ENST00000467214.1+chr10:6104997-6106246_F:0_P:0_M	0.0	2.7325597252815963	3.06653018018221	0.0
ESPRESSO_chr1_126_39-chr1:6105371-6106397_F:2_P:16	0.0	0.843317382561212	0.6719377575617442	0.0
ENST00000282924.9-chr4:6105475-6105663_F:1_P:5_M	0.0	1.7643946723633435	2.0301709645156287	0.0
ESPRESSO_chr10_3191_15+chr10:6108662-6108724_F:2_P:0_M	0.0	1.3397588486383591	1.5906837501763844	0.0
ESPRESSO_chr10_3191_15+chr10:6108688-6112459_F:1_P:0_M	0.0	2.9418346794276786	2.857550477227214	0.0
ESPRESSO_chr1_126_8-chr1:6146340-6146802_F:1_P:0_M	0.0	2.0191036027393627	2.3431714795759526	0.0
ESPRESSO_chr1_126_40-chr1:6159341-6159508_F:1_P:1_M	0.0	3.2588545325513025	3.3750309715606606	0.0
ESPRESSO_chr1_126_20-chr1:6186675-6199573_F:1_P:0_M	0.0	4.664080710563873	2.4487764764448046	0.0
ESPRESSO_chr1_126_30-chr1:6186675-6199573_F:1_P:0_M	0.0	4.553150287685534	2.0263847920589555	0.0
ESPRESSO_chr1_126_13-chr1:6186675-6199573_F:1_P:0_M	0.0	4.648358196610905	2.434284560403901	0.0
ESPRESSO_chr1_126_15-chr1:6186675-6199573_F:1_P:0_M	0.0	4.655936331023845	2.4412407795983464	0.0
ESPRESSO_chr1_126_19-chr1:6186675-6199573_F:1_P:0_M	0.0	4.648358196610905	2.434284560403901	0.0
ESPRESSO_chr1_126_12-chr1:6186675-6199573_F:1_P:0_M	0.0	4.656187961360264	2.4414992618979836	0.0
ESPRESSO_chr1_126_31-chr1:6186675-6197677_F:0_P:4_M	0.0	4.544914529207186	0.0	0.0
ENST00000234875.9-chr1:6186675-6199573_F:1_P:0_M	0.0	4.640590428220675	2.4271313845249654	0.0
ESPRESSO_chr1_126_21-chr1:6186778-6199573_F:1_P:0_M	0.0	4.720882200836437	2.773846522358719	0.0
ESPRESSO_chr1_126_31-chr1:6186778-6199573_F:1_P:0_M	0.0	4.751202515765387	3.2663391688973547	0.0
ENST00000538418.1+chr12:6200500-6225722_F:1_P:0_M	0.0	3.278954705138812	3.6502932942355955	0.0
ENST00000529360.1-chr11:6211509-6214903_F:1_P:7_M	0.0	0.7388349376617289	0.5508304833117846	0.0
ESPRESSO_chr19_14118_8-chr19:6213147-6216499_F:1_P:0_M	0.0	2.5287540512265543	2.94914274751063	0.0
ENST00000676638.1+chr12:6233304-6237825_F:0_P:1_M	0.0	3.3074386955513577	3.550733978438783	0.0
ENST00000379775.9+chr10:6234926-6235339_F:2_P:21_M	0.0	1.6580578130095853	0.0	2.2783451185316497
ENST00000009180.10+chr12:6237864-6237971_F:0_P:12_M	1.0355751119920074	0.34742343277886434	0.4178078614545577	0.8848359448204641
ENST00000009180.10+chr12:6237998-6238090_F:2_P:17_M	3.927685588073492	2.3519118846493816	2.8781600600233177	3.432458473677753
ENST00000608083.5-chr1:6264271-6264561_F:1_P:9_M	0.0	0.3179056362087608	0.42502068300451	0.0
ENST00000377842.7-chr1:6264274-6264561_F:1_P:15_M	0.0	0.3207383759290291	0.42862090002893005	0.0
ESPRESSO_chr1_129_10-chr1:6264600-6393303_F:0_P:0_M	0.0	4.430332095178776	4.7022655413600445	0.0
ENST00000503569.5+chr4:6287175-6289024_F:0_P:4	0.0	2.730562543262265	2.8948392766102424	0.0
ENST00000382599.9-chr4:6320582-6320740_F:0_P:48_M	1.0076775572931487	0.5071900453915863	0.3495234377423303	1.0343849184238847
ENST00000382599.9-chr4:6320804-6320866_F:0_P:47_M	2.811723823872794	1.2797483325570609	1.5631227028192087	2.4838228043182013
ENST00000382599.9-chr4:6321404-6321553_F:0_P:40_M	1.4197289018545292	0.5517336049152256	0.9150118227606776	0.8436030116382108
ESPRESSO_chr4_21610_10-chr4:6323305-6472111_F:1_P:1_M	0.0	3.3479487624493314	3.7025441856429673	0.2000100972009465
ENST00000344545.6+chr9:6328596-6329015_F:0_P:1_M	0.0	0.4613953909942051	0.0	0.0
ESPRESSO_chr19_14120_10+chr19:6361932-6368564_F:0_P:0_M	0.0	3.3115887528686248	3.4675228723125056	0.0
ESPRESSO_chr19_14120_6+chr19:6364580-6368707_F:1_P:1_M	0.0	2.818463235925996	3.186562546281127	0.0
ENST00000255764.4-chr5:6372506-6378483_F:0_P:2_M	0.0	3.7593006619752174	4.189235707918813	0.0
ENST00000503112.1-chr5:6372506-6374461_F:1_P:14_M	0.0	3.409917497101024	3.7924721801352272	0.0
ESPRESSO_chr19_14121_9+chr19:6373570-6374586_F:1_P:0_M	0.0	3.5306789837553136	3.9027046324515893	0.0
ESPRESSO_chr19_14121_9+chr19:6373574-6374970_F:2_P:0_M	0.0	3.504814972445676	3.8746658134048086	0.0
ESPRESSO_chr19_14122_6-chr19:6380284-6392995_F:1_P:1_M	0.0	3.3905325522720577	3.8025855950459886	0.0
ESPRESSO_chr19_14122_2-chr19:6380284-6381472_F:1_P:0_M	0.0	3.5925117877514747	4.028179003806211	0.0
ESPRESSO_chr19_14122_3-chr19:6380284-6381713_F:2_P:0_M	0.0	3.3369396968419416	3.7452304477151888	0.0
ESPRESSO_chr19_14122_3-chr19:6380682-6381472_F:1_P:0_M	0.0	3.343354718390075	3.753620652765239	0.0
ENST00000348035.9+chr7:6387253-6391952_F:1_P:3_M	0.0	5.415911040832004	0.0	0.0
ESPRESSO_chr11_4602_20+chr11:6394395-6394604_F:0_P:13_M	0.0	1.4960184618816892	1.7378755989336363	0.0
ESPRESSO_chr11_4603_18-chr11:6395537-6411347_F:2_P:0_M	0.0	4.408144546829154	4.829039745111632	0.0
ESPRESSO_chr11_4603_14-chr11:6395634-6396200_F:1_P:5_M	0.0	4.094249059508944	4.521576921577262	0.0
ENST00000495499.1+chr7:6402012-6402443_F:0_P:7_M	0.0	5.215259325827186	4.009530919032475	0.0
ENST00000348035.9+chr7:6402431-6402769_F:2_P:12_M	0.0	2.8401518824973055	0.0	0.25702805204316065
ENST00000348035.9+chr7:6402447-6402593_F:0_P:1_M	0.0	2.6402907875513484	0.0	0.0
ENST00000348035.9+chr7:6403745-6403771_F:2_P:36_M	5.160834838020128	3.4149430216064527	3.788626046473616	4.796848061700352
ENST00000684782.1+chr8:6406668-6431595_F:0_P:0_M	0.0	1.168392704712808	1.46132640865606	0.0
ENST00000597039.1-chr19:6441978-6444163_F:1_P:2_M	0.0	1.6661789796774344	1.9840677554280008	0.0
ENST00000344683.10+chr8:6444804-6445046_F:1_P:17_M	0.0	0.9954902520548754	1.1531755166211832	0.0
ESPRESSO_chr12_6332_50-chr12:6448681-6470531_F:2_P:1_M	0.0	3.9304708308301666	4.293852346278577	0.0
ESPRESSO_chr12_6332_36-chr12:6450647-6450931_F:0_P:1_M	1.0514826568477416	0.813926008932713	1.0243224413130985	0.9522117377699608
ESPRESSO_chr19_14125_17-chr19:6453063-6454651_F:2_P:0_M	0.0	2.0050318895085923	2.35381858203967	0.0
ENST00000473343.5-chr1:6461414-6462028_F:0_P:11_M	0.0	0.40867306272060805	0.0	0.0
ENST00000361716.8-chr12:6462237-6462491_F:0_P:32_M	1.4314522973312593	0.5450852200266262	0.6567979431957727	1.1386132192165215
ENST00000489915.1-chr18:6462807-6463010_F:2_P:0_M	0.0	4.112706565668675	0.0	5.494021773547308
ENST00000454368.2-chr7:6463144-6466266_F:2_P:13_M	0.0	2.574673906118543	2.868259015989707	0.0
ENST00000396308.4-chr12:6464473-6470531_F:2_P:1_M	0.0	4.082181963746515	4.458472756708027	0.0
ENST00000361716.8-chr12:6464879-6470531_F:2_P:1_M	0.0	4.086018443923819	4.462355399147179	0.0
ESPRESSO_chr1_132_6-chr1:6474563-6477571_F:1_P:0_M	0.0	1.092214291902484	1.2514365394811233	0.0
ESPRESSO_chr1_132_5-chr1:6475492-6497323_F:1_P:0_M	0.0	0.9871561279950936	0.9953126047734862	0.0
ENST00000254616.11+chr11:6481517-6482218_F:2_P:0_M	0.0	3.466651637260564	3.8149208508725865	0.0
ENST00000528908.1+chr11:6481517-6481567_F:2_P:0_M	0.0	3.4646348085261858	3.79078910711559	0.0
ENST00000229238.5-chr12:6492274-6493136_F:2_P:2_M	0.0	3.741806783965383	4.17556633501187	0.0
ENST00000537701.5-chr12:6492274-6492895_F:1_P:0_M	0.0	3.918563000887606	4.3487504924073255	0.0
ENST00000540949.1-chr12:6492283-6492895_F:0_P:0_M	0.0	3.954192339476271	4.384219147678572	0.0
ENST00000399816.4+chr5:6492382-6492456_F:1_P:15_M	2.9027307207269946	1.4826843106348233	1.8372436265759882	2.4971428142340737
ENST00000229238.5-chr12:6493212-6493238_F:2_P:0_M	4.931766425228523	3.149312141806397	3.482492737077593	4.614721371973503
ENST00000596027.1+chr19:6494525-6494974_F:2_P:4	3.1103719140548263	1.8695395634399876	2.2929371015167983	2.713965853439173
ENST00000596291.1-chr19:6496061-6501347_F:2_P:3_M	0.0	6.31118048420739	6.586972790038705	0.0
ENST00000639364.1-chr9:6533020-6620248_F:2_P:0_M	0.0	1.186270107007241	0.5455010097885815	0.0
ESPRESSO_chr12_6336_50+chr12:6534833-6538167_F:2_P:0_M	0.0	7.415050012140831	6.596863492283451	0.0
ENST00000396856.5+chr12:6534833-6536791_F:2_P:0_M	0.0	7.784176821359832	7.178422224170339	0.0
ESPRESSO_chr12_6336_22+chr12:6534833-6538264_F:2_P:0_M	2.5299972249371643	7.373647508749236	6.880566567143003	3.0248651269485807
ESPRESSO_chr12_6336_82+chr12:6534833-6537217_F:2_P:0_M	0.0	7.554444089130803	6.847947289951868	0.0
ESPRESSO_chr12_6336_29+chr12:6534833-6538167_F:2_P:0_M	0.0	7.54063760626218	6.756038814002605	0.0
ESPRESSO_chr12_6336_80+chr12:6534833-6537393_F:2_P:0_M	0.0	7.479433653141056	6.69337052932354	0.0
ESPRESSO_chr12_6336_28+chr12:6534833-6538167_F:2_P:0_M	0.0	7.582747756855778	6.839870900780163	0.0
ESPRESSO_chr12_6336_83+chr12:6534833-6537076_F:2_P:0_M	0.0	7.4304894003407185	6.882990055039387	0.0
ESPRESSO_chr12_6336_71+chr12:6534833-6536791_F:2_P:0_M	0.0	7.784176821359832	7.178422224170339	0.0
ESPRESSO_chr12_6336_51+chr12:6534833-6538167_F:2_P:0_M	0.0	7.4948476423781365	6.567322696986857	0.0
ESPRESSO_chr12_6336_53+chr12:6534833-6538167_F:2_P:0_M	0.0	7.487790254917999	6.57336844790217	0.0
ESPRESSO_chr12_6336_39+chr12:6534833-6538167_F:2_P:0_M	0.0	7.544534835323121	6.69891634152018	0.0
ESPRESSO_chr12_6336_55+chr12:6534833-6536958_F:2_P:0_M	0.0	7.730675599236304	7.195947211924131	0.0
ESPRESSO_chr12_6336_48+chr12:6534833-6538167_F:2_P:0_M	0.0	7.496512556011467	6.570181583654974	0.0
ESPRESSO_chr12_6336_61+chr12:6534833-6538167_F:2_P:0_M	0.0	7.495921569212699	6.558318169709926	0.0
ESPRESSO_chr12_6336_52+chr12:6534833-6537728_F:2_P:0_M	0.0	7.610282934399108	6.648670173984893	0.0
ESPRESSO_chr12_6336_35+chr12:6534833-6538292_F:2_P:0_M	1.2246833468657417	7.346611334625078	6.5631820464961494	0.9680120889200172
ESPRESSO_chr12_6336_64+chr12:6536415-6536594_F:0_P:16_M	0.0	6.698472996816359	6.145338162867178	0.0
ESPRESSO_chr12_6336_65+chr12:6536468-6536791_F:2_P:18_M	0.0	7.429919366625069	6.310561473320023	0.0
ESPRESSO_chr12_6336_55+chr12:6536565-6538167_F:0_P:1_M	0.0	7.432641922268504	6.256067219101484	0.0
ESPRESSO_chr12_6336_84+chr12:6536690-6538167_F:2_P:2_M	0.0	7.426892921272707	6.252638626505212	0.0
ESPRESSO_chr12_6336_75+chr12:6536807-6537393_F:2_P:1_M	0.0	6.901025872106689	5.654031543842404	0.0
ESPRESSO_chr12_6336_56+chr12:6536996-6538167_F:1_P:6_M	0.0	7.411661106927778	6.1890370377285455	0.0
ESPRESSO_chr12_6336_77+chr12:6537161-6538167_F:2_P:3_M	0.0	7.452074402966311	6.232573465363039	0.0
ESPRESSO_chr12_6336_71+chr12:6537161-6537393_F:2_P:3_M	0.0	7.418396001663619	5.706078692008017	0.0
ESPRESSO_chr12_6336_36+chr12:6537183-6538167_F:0_P:2_M	0.0	7.52953131038585	6.3496587224188685	0.0
ESPRESSO_chr12_6336_71+chr12:6537359-6538167_F:0_P:4_M	0.0	7.148908220458881	5.981341992913129	0.0
ESPRESSO_chr12_6336_72+chr12:6537388-6538167_F:1_P:15_M	0.0	7.467601277797692	6.3586945016417635	0.0
ESPRESSO_chr12_6336_37+chr12:6537749-6538167_F:1_P:10_M	0.0	7.246340605383475	6.383344257010141	0.0
ESPRESSO_chr12_6336_81+chr12:6537749-6538167_F:1_P:10_M	0.0	7.246340605383475	6.383344257010141	0.0
ESPRESSO_chr12_6336_22+chr12:6538144-6538167_F:1_P:1_M	0.0	7.309979777016987	0.5315562394973088	0.0
ENST00000487279.6-chr12:6540486-6550703_F:2_P:4_M	0.0	1.194083765667491	1.2897399739437998	0.0
ENST00000541778.5-chr12:6563722-6566150_F:1_P:7_M	0.0	0.6273627644634083	0.24961422876439304	0.0
ENST00000535717.2-chr12:6570679-6571111_F:1_P:18_M	0.0	1.7401195380045682	2.0942655638277308	0.0
ENST00000643815.1-chr12:6570679-6599910_F:0_P:0_M	0.0	2.407583939114157	2.8341273229908497	0.0
ENST00000396713.6+chr7:6577435-6578660_F:1_P:0_M	2.8633702144462028	1.3958645102635636	1.583180786189626	2.591754067468306
ENST00000643815.1-chr12:6581086-6581142_F:2_P:49_M	0.0	1.190955325843597	1.4621607510104717	0.0
ENST00000474738.1+chr7:6585183-6588907_F:0_P:2_M	0.0	0.44410606434940747	0.410590873813047	0.0
ESPRESSO_chr6_24767_12+chr6:6588735-6649652_F:0_P:0_M	0.0	1.6135982392448538	1.885557464559952	0.0
ESPRESSO_chr12_6338_18-chr12:6600384-6600650_F:2_P:8_M	0.0	2.8107764454522655	3.164944389026281	0.0
ENST00000420936.6+chr11:6608428-6608772_F:0_P:4_M	0.0	2.2290573283661006	2.5160759711572847	0.0
ENST00000299424.9-chr11:6610360-6610755_F:2_P:13_M	0.0	0.9673681523008262	1.2609030303111703	0.0
ENST00000616342.1-chr11:6610925-6611230_F:1_P:9_M	0.0	3.2060722143384095	3.5233571005040423	0.0
ESPRESSO_chr11_4609_16-chr11:6610925-6611690_F:2_P:0_M	0.0	3.099846019676058	3.478926281759404	0.0
ENST00000616342.1-chr11:6611773-6611871_F:0_P:2	0.0	1.6301587403768742	1.6828660581992008	0.0
ENST00000299427.12-chr11:6613888-6614301_F:1_P:34_M	0.6465718051103925	0.21517985549947427	0.3791022987636948	0.34215449317308455
ESPRESSO_chr1_137_10+chr1:6625219-6632919_F:1_P:0_M	0.0	2.151016285602547	2.350708085749667	0.0
ENST00000274192.7+chr5:6633525-6651925_F:0_P:0_M	0.7819366685724203	3.028161913007335	3.2334347309341784	0.6251818217776527
ENST00000320912.8+chr4:6640863-6641243_F:1_P:2_M	0.0	6.289894385025792	6.491099312555336	0.0
ESPRESSO_chr4_21612_20+chr4:6640863-6641770_F:1_P:0_M	1.041407070243787	6.167424434382748	6.338513914640191	0.7684172340221308
ENST00000570330.5+chr17:6641083-6643016_F:1_P:1_M	0.0	3.2253376749113776	3.5492201153066505	0.0
ENST00000250101.10+chr17:6641083-6643016_F:1_P:1_M	0.0	3.137162320301055	3.467851355885039	0.0
ENST00000574429.1+chr17:6641150-6641344_F:2_P:1_M	0.0	2.3702054552681675	2.6785644625154252	0.0
ESPRESSO_chr4_21612_20+chr4:6641190-6641243_F:2_P:1_M	0.0	6.638001525744722	6.969598167870462	0.0
ENST00000574429.1+chr17:6642178-6642396_F:1_P:16_M	0.0	1.983718496537607	1.9937362221276504	0.0
ENST00000225728.8-chr17:6644470-6651528_F:0_P:0_M	0.0	3.310592395425269	3.667744372139443	0.0
ENST00000575519.1-chr17:6650039-6650254_F:0_P:4_M	0.0	0.5924104199101571	0.614305221118792	0.0
ENST00000619641.4-chr12:6651198-6652402_F:1_P:2_M	0.0	2.9316016084116914	3.266325857102556	0.0
ESPRESSO_chr12_6341_15-chr12:6651198-6663101_F:2_P:0_M	0.0	2.9796218806553396	3.3846639641182352	0.0
ENST00000542475.3+chr17:6651914-6652267_F:2_P:2_M	0.0	1.8896407823675694	1.3206363531259417	0.0
ENST00000396807.8-chr12:6652678-6653291_F:1_P:5_M	0.0	2.959868393330188	3.404177681134158	0.0
ENST00000619641.4-chr12:6652678-6652965_F:0_P:2_M	0.0	3.1123447747965605	3.5810450684139576	0.0
ESPRESSO_chr12_6341_18-chr12:6652916-6663101_F:2_P:0_M	0.0	2.8711132493076366	3.3497747732797296	0.0
ENST00000377577.10-chr1:6654021-6680913_F:0_P:3_M	0.0	2.0571455871385522	2.3430438072764628	0.0
ESPRESSO_chr12_6342_3-chr12:6667717-6679520_F:1_P:0_M	0.0	2.2346900840374326	2.5733234634086073	0.0
ENST00000307533.10+chr4:6673903-6674121_F:1_P:7_M	1.7917081890500248	0.6044436095371875	0.7502880469246088	1.5808084712961281
ENST00000307533.10+chr4:6674213-6674569_F:2_P:6_M	0.0	3.430758493533599	3.507652542573834	0.0
ENST00000599899.5-chr19:6677885-6682204_F:1_P:13_M	0.0	3.22403723325895	3.3674860865258323	0.0
ENST00000601475.1-chr19:6677885-6678192_F:0_P:0_M	0.0	2.979392633415311	3.2622845465779022	0.0
ENST00000529958.1-chr11:6682121-6682899_F:0_P:4_M	0.0	3.0348020144189203	3.4098155382230813	0.0
ENST00000574580.2-chr17:6687493-6687633_F:0_P:29_M	0.0	0.5746640121618974	0.6751338297849414	0.0
ENST00000632154.1-chr4:6691997-6692128_F:1_P:8_M	0.0	0.48704181336329505	0.0	0.7556662342982762
ENST00000320591.9-chr12:6694129-6694305_F:0_P:7_M	2.503288753090863	1.1051893494600156	1.4247284453505535	2.087412886225302
ENST00000623206.1+chr16:6705041-6705379_F:2_P:15_M	0.0	0.35312749274412325	0.0	0.566456133364552
ENST00000320848.7-chr4:6708315-6708356_F:1_P:8_M	1.2796336762518203	0.3957858073532036	0.554401284772357	0.9793646561050877
ENST00000320848.7-chr4:6709249-6709629_F:0_P:2_M	0.0	5.32389867405547	5.020022803076999	0.0
ENST00000320776.5+chr4:6716229-6716474_F:0_P:0_M	0.0	2.836926335006014	2.168390173861394	0.0
ENST00000455113.6+chr12:6724657-6728246_F:2_P:1_M	0.0	4.569677204591887	4.949300991667271	0.0
ENST00000577327.1-chr18:6729082-6729809_F:2_P:0_M	1.366955801515222	2.060765789128038	0.8735195394455599	3.306774299794947
ESPRESSO_chr19_14133_16-chr19:6730055-6737576_F:2_P:0_M	0.0	1.0921533250142479	1.1821791746986934	0.0
ESPRESSO_chr19_14133_18-chr19:6736427-6737576_F:2_P:0_M	0.0	0.9348488491874165	0.6963466592326027	0.0
ESPRESSO_chr7_26532_8+chr7:6737465-6737668_F:2_P:0	0.0	0.6394481197695998	0.0	0.0
ESPRESSO_chr12_6349_31-chr12:6748798-6752334_F:0_P:2_M	0.0	5.292972824200878	5.717246051725324	0.0
ESPRESSO_chr12_6349_12+chr12:6766706-6770439_F:2_P:0_M	0.0	6.308355005728685	6.7087299617889204	0.0
ENST00000309083.8+chr12:6766706-6770439_F:2_P:0_M	0.0	6.298532995047024	6.698902277796117	0.0
ESPRESSO_chr12_6349_7+chr12:6766706-6770743_F:2_P:0_M	2.8085692337398234	5.299060036658035	5.708808316025851	2.426650357686566
ENST00000309083.8+chr12:6769967-6770195_F:0_P:2_M	0.0	6.527202239747645	6.899113862157059	0.0
ENST00000624952.1-chr17:6774060-6774131_F:2_P:25_M	0.0	2.8305799426434546	0.0	3.6732832802898963
ENST00000557126.5+chr1:6785531-6887722_F:2_P:0_M	0.0	2.8543214367363676	3.1601841123003784	0.0
ENST00000476163.5+chr1:6785551-6871762_F:1_P:0_M	0.0	3.386644640905116	3.6627899427030566	0.0
ESPRESSO_chr1_141_59+chr1:6785551-6887722_F:1_P:0_M	0.0	3.048199980921925	3.345577886791463	0.0
ENST00000468078.1-chr7:6799227-6801480_F:0_P:1_M	0.0	2.2382442880770665	0.0	0.0
ESPRESSO_chr1_141_63+chr1:6807056-6871762_F:0_P:2_M	0.0	2.896925832665275	3.1798860243196456	0.0
ENST00000464543.1-chr7:6824416-6826197_F:0_P:0_M	0.0	2.9898362838964183	0.0	0.0
ESPRESSO_chr12_6353_13+chr12:6825529-6827201_F:0_P:0_M	0.0	2.1169839639686314	2.3708903954379528	0.0
ENST00000446382.2+chr9:6834761-6835018_F:2_P:6_M	2.296961896387456	5.205104091124699	1.1797805028077968	6.525903624975525
ENST00000446382.2+chr9:6835018-6835575_F:1_P:3_M	1.3460199792679477	5.293320054368322	0.6149989455524402	6.64146372771011
ESPRESSO_chr4_21621_13+chr4:6863932-6880963_F:1_P:0_M	0.0	0.6193189750648838	0.8038515215245985	0.0
