Gene	Default	MM_Amb	Amb	MM
ENST00000337659.11+chr6:4064629-4064802_F:2_P:135_M	0.0	0.0	0.0	0.0
ENST00000337659.11+chr6:4064931-4064957_F:1_P:98_M	0.0	0.0	0.0	0.0
ENST00000688002.1-chr19:4090601-4097449_F:1_P:20_M	0.0	11.277399328932969	10.499222643986073	0.0
ENST00000300737.8+chr11:4091713-4091979_F:0_P:36_M	0.0	0.0	0.0	0.0
ENST00000300737.8+chr11:4091988-4092311_F:2_P:8_M	0.0	0.22155984255389846	0.0	0.3986449780964198
ENST00000688002.1-chr19:4097554-4097607_F:0_P:16_M	0.0	0.0	0.0	0.0
ENST00000456928.2+chr12:4097598-4098029_F:0_P:2_M	0.14207197110471273	177.7508629767558	0.028582820141103905	682.6147756337596
ENST00000456928.2+chr12:4098060-4098359_F:0_P:3_M	0.4186375551895598	16.48206646903465	0.49959700515676014	46.39418721130526
ENST00000456928.2+chr12:4098290-4098493_F:2_P:20_M	0.0	49.17468845181101	0.0	0.0
ENST00000456928.2+chr12:4098394-4098810_F:1_P:22	0.2637687036783355	159.02914764686517	0.06343362792654854	514.4029346597302
ENST00000688002.1-chr19:4098511-4098768_F:0_P:7_M	0.0	0.36384961621552564	0.0	0.6546620570527967
ENST00000456928.2+chr12:4098810-4099517_F:0_P:16_M	13.023599719006333	148.29564702130554	3.556742957089673	582.1536114200886
ENST00000688002.1-chr19:4099193-4099363_F:1_P:10_M	0.0	14.311947815587846	19.12734264693716	0.0
ENST00000688002.1-chr19:4099547-4099663_F:1_P:6	0.0	0.0	0.0	0.0
ENST00000688002.1-chr19:4100084-4100302_F:1_P:0_M	0.0	0.0	0.0	0.0
ESPRESSO_chr6_24747_24-chr6:4115877-4133671_F:1_P:0_M	0.0	7.789568776267602	11.068708601579013	0.0
ENST00000300738.10+chr11:4123380-4126714_F:2_P:25_M	0.0	0.0	0.0	0.0
ENST00000361538.6-chr6:4126205-4126234_F:0_P:13_M	0.0	5.082986007181195	6.867803124273632	0.0
ENST00000300738.10+chr11:4138528-4138617_F:1_P:6_M	0.0	0.0	0.0	0.0
ENST00000301391.8+chr17:4150012-4156910_F:2_P:13	0.0	9.101796799852348	12.328908626727785	0.0
ENST00000572564.1-chr17:4180103-4180129_F:1_P:3_M	0.0	0.0	0.0	0.0
ENST00000305958.9+chr20:4182798-4187423_F:2_P:16_M	0.0	4.104604789653173	4.766645522706979	0.0
ENST00000341657.9-chr17:4184859-4194988_F:0_P:22	0.0	6.210481228634075	8.720612548401979	0.0
ENST00000575509.1-chr17:4186595-4186768_F:1_P:31_M	0.0	0.0	0.0	0.0
ENST00000575509.1-chr17:4186898-4186981_F:1_P:27_M	0.0	0.0	0.0	0.0
ENST00000575509.1-chr17:4187020-4187184_F:0_P:14_M	0.0	0.0	0.0	0.0
ENST00000575509.1-chr17:4188006-4188161_F:2_P:10_M	0.0	0.0	0.0	0.0
ENST00000575509.1-chr17:4188037-4188201_F:0_P:9_M	0.0	0.7027940180590795	0.0	1.2042981156479253
ENST00000575509.1-chr17:4188678-4188716_F:2_P:2_M	0.0	0.0	0.0	0.0
ESPRESSO_chr6_24749_0+chr6:4212335-4212502_F:2_P:6_M	0.0	0.0	0.0	0.0
ESPRESSO_chr6_24749_0+chr6:4212841-4212924_F:1_P:10_M	0.0	0.0	0.0	0.0
ESPRESSO_chr6_24749_0+chr6:4213013-4213039_F:2_P:17_M	0.0	0.0	0.0	0.0
ENST00000575955.1-chr17:4216644-4216703_F:0_P:14_M	0.0	0.0	0.0	0.0
ENST00000575955.1-chr17:4216814-4216843_F:2_P:3_M	0.0	0.0	0.0	0.0
ESPRESSO_chr19_14079_12+chr19:4219612-4224502_F:2_P:0_M	0.0	2.7885146860064602	3.4161590598474487	0.0
ESPRESSO_chr19_14079_12+chr19:4219623-4222701_F:1_P:3	0.0	1.7592790020953362	2.5384123195807775	0.0
ENST00000221847.6+chr19:4231225-4234709_F:0_P:0_M	0.0	0.6359749629455672	0.8671904995102201	0.0
ESPRESSO_chr4_21590_1-chr4:4236136-4237920_F:2_P:8_M	0.0	0.0	0.0	0.0
ENST00000382753.5-chr4:4236180-4237920_F:2_P:8_M	0.0	0.0	0.0	0.0
ENST00000221847.6+chr19:4237275-4237343_F:1_P:2_M	0.0	0.0	0.0	0.0
ENST00000575672.1-chr16:4257187-4257603_F:0_P:10_M	0.0	9.325974510335364	0.0	17.345391460651552
ENST00000575672.1-chr16:4257912-4257980_F:2_P:9_M	0.0	0.0	0.0	0.0
ENST00000616113.1+chr17:4267930-4268226_F:1_P:5_M	0.0	0.0	0.0	0.0
ENST00000396981.7-chr17:4269369-4269539_F:0_P:77_M	0.0	0.0	0.0	0.0
ENST00000396981.7-chr17:4269975-4270004_F:0_P:72_M	0.0	0.0	0.0	0.0
ENST00000396981.7-chr17:4270551-4270616_F:0_P:65_M	0.0	0.0	0.0	0.0
ENST00000396981.7-chr17:4271275-4271307_F:1_P:30_M	0.0	0.0	0.0	0.0
ENST00000396981.7-chr17:4271494-4271670_F:1_P:26_M	0.0	0.0	0.0	0.0
ENST00000261254.8+chr12:4301007-4301210_F:2_P:29_M	2.305881637195516	0.7037783234065011	1.1005917432762164	1.2662840480709807
ENST00000261254.8+chr12:4301313-4301501_F:2_P:32_M	0.0	0.0	0.0	0.0
ENST00000576210.1+chr17:4301422-4301616_F:1_P:1_M	0.0	0.0	0.0	0.0
ENST00000261254.8+chr12:4301758-4301817_F:0_P:46_M	0.0	0.0	0.0	0.0
ENST00000261254.8+chr12:4301851-4302018_F:0_P:48_M	0.0	0.0	0.0	0.0
ENST00000261254.8+chr12:4301910-4301960_F:2_P:38_M	0.0	0.0	0.0	0.0
ENST00000576210.1+chr17:4301951-4301995_F:2_P:14_M	0.0	0.0	0.0	0.0
ENST00000576210.1+chr17:4302139-4302444_F:1_P:9_M	0.0	0.0	0.0	0.0
ENST00000425046.1+chr3:4303456-4317243_F:1_P:1_M	0.0	4.059631040558052	2.8227331987338506	0.0
ENST00000261254.8+chr12:4304899-4305015_F:0_P:85_M	0.0	0.0	0.0	0.0
ENST00000179259.6+chr12:4321303-4331308_F:1_P:1_M	0.0	10.665316932329665	12.191009089050326	0.0
ENST00000574705.1-chr16:4337438-4337677_F:1_P:1_M	0.0	0.0	0.0	0.0
ENST00000318059.8-chr16:4340279-4340960_F:0_P:4_M	0.0	11.239255675126095	15.553134563425544	0.0
ENST00000571178.1-chr16:4340318-4340960_F:1_P:2_M	0.0	13.445396085918267	19.47402181608969	0.0
ENST00000318059.8-chr16:4340322-4351234_F:1_P:2_M	0.0	20.173809570661653	29.489734414763163	0.0
ESPRESSO_chr16_10838_42-chr16:4340322-4343264_F:1_P:2_M	0.0	20.994592450411236	30.726172115219573	0.0
ESPRESSO_chr16_10838_14-chr16:4340322-4351234_F:1_P:1_M	0.0	20.98966125831935	30.718473348711633	0.0
ESPRESSO_chr16_10838_23-chr16:4340322-4343545_F:2_P:2_M	0.0	17.34459952459846	25.3679379193866	0.0
ENST00000596722.5+chr19:4345787-4359999_F:1_P:0_M	0.0	3.390527423271012	4.858901214381894	0.0
ENST00000179259.6+chr12:4353083-4353130_F:1_P:36_M	0.0	0.0	0.0	0.0
ENST00000179259.6+chr12:4354466-4354696_F:1_P:60_M	0.0	0.0	0.0	0.0
ENST00000251166.9-chr16:4354662-4355057_F:1_P:24_M	0.0	0.0	0.0	0.0
ENST00000179259.6+chr12:4355249-4355656_F:1_P:73_M	0.0	0.0	0.0	0.0
ENST00000593524.1-chr19:4356638-4356709_F:1_P:13_M	0.0	0.0	0.0	0.0
ENST00000179259.6+chr12:4356800-4357012_F:1_P:85_M	0.0	0.2911529253645786	0.4372485144673019	0.0
ENST00000179259.6+chr12:4356894-4356971_F:2_P:107_M	0.0	0.7950714500340416	1.1940247895068625	0.0
ENST00000179259.6+chr12:4357150-4357233_F:0_P:66_M	0.0	0.0	0.0	0.0
ENST00000179259.6+chr12:4357191-4357247_F:2_P:113_M	0.0	0.0	0.0	0.0
ENST00000179259.6+chr12:4358355-4358525_F:2_P:132_M	0.0	0.0	0.0	0.0
ENST00000179259.6+chr12:4358713-4358739_F:0_P:85_M	0.0	0.0	0.0	0.0
ENST00000179259.6+chr12:4358804-4358872_F:1_P:121_M	0.0	0.0	0.0	0.0
ENST00000179259.6+chr12:4359136-4359180_F:0_P:91_M	0.0	0.0	0.0	0.0
ENST00000179259.6+chr12:4359156-4359467_F:2_P:142_M	0.0	3.2203747801736724	0.0	5.208348265948489
ENST00000251166.9-chr16:4359491-4360523_F:1_P:17_M	0.0	5.962797811944628	9.884425465266826	0.0
ENST00000179259.6+chr12:4359907-4359936_F:0_P:101_M	0.0	0.0	0.0	0.0
ENST00000179259.6+chr12:4359946-4360026_F:0_P:102_M	0.0	0.0	0.0	0.0
ENST00000269886.7-chr19:4360741-4361103_F:0_P:14_M	0.0	4.562274195276403	0.0	11.795047551622517
ENST00000397958.5+chr4:4418610-4418660_F:0_P:30_M	0.0	0.0	0.0	0.0
ENST00000397958.5+chr4:4418709-4418741_F:0_P:33_M	0.0	0.0	0.0	0.0
ENST00000306200.7-chr4:4419565-4419603_F:2_P:16_M	0.0	0.0	0.0	0.0
ENST00000262375.11+chr16:4443064-4448794_F:2_P:12_M	0.0	8.477672924095723	11.979047430358937	0.0
ENST00000588238.1-chr19:4445501-4445590_F:1_P:24_M	0.0	7.939556972810318	11.692795141821515	0.0
ENST00000588238.1-chr19:4446493-4446738_F:0_P:21_M	0.0	22.781303836054345	32.96646858741153	0.0
ENST00000588238.1-chr19:4449021-4449290_F:2_P:5_M	0.0	0.0	0.0	0.0
ENST00000624986.1+chr19:4450711-4450803_F:1_P:15_M	0.0	0.0	0.0	0.0
ESPRESSO_chr17_11925_13+chr17:4453204-4486529_F:1_P:0_M	0.0	0.0	0.0	0.0
ENST00000306200.7-chr4:4459462-4471648_F:2_P:4_M	0.0	5.242663649898489	0.0	0.0
ENST00000574733.5-chr16:4461783-4474240_F:2_P:3_M	0.247302410177209	18.12360005332312	27.24551459424795	0.177211299690555
ENST00000283429.11-chr16:4463779-4463823_F:0_P:8_M	0.0	2.689980133674454	3.975364239973718	0.0
ENST00000573533.1-chr16:4463779-4463976_F:0_P:4_M	0.0	1.2932709327276264	1.1174260731753114	0.0
ENST00000261250.8-chr12:4488861-4488962_F:0_P:54_M	4.066733443080479	0.6514240872127652	0.9782976216547823	2.6328913300664123
ENST00000261250.8-chr12:4489140-4489523_F:0_P:49_M	0.0	0.0	0.0	0.0
ESPRESSO_chr12_6307_4-chr12:4489305-4489523_F:2_P:34_M	0.0	0.0	0.0	0.0
ENST00000261250.8-chr12:4489621-4489746_F:1_P:6_M	0.0	0.0	0.0	0.0
ENST00000688861.1-chr3:4490850-4490957_F:2_P:27_M	0.0	0.0	0.0	0.0
ENST00000616600.5+chr19:4494384-4497962_F:0_P:7_M	0.0	21.017617783087694	30.895017897834936	0.0
ENST00000621835.4+chr19:4494445-4498342_F:1_P:17	0.0	20.496065689645782	31.319477596555917	0.0
ENST00000616600.5+chr19:4501209-4502173_F:0_P:18_M	0.0	14.141314395167992	20.25846826497371	0.0
ENST00000621835.4+chr19:4501209-4502173_F:0_P:18_M	0.0	14.256284430901065	20.423171258997886	0.0
ESPRESSO_chr3_19978_35+chr3:4516492-4669684_F:1_P:1_M	0.0	8.141736533204702	12.281843751075387	0.0
ENST00000261250.8-chr12:4525257-4525307_F:2_P:19_M	0.0	39.84189214047153	92.33099427766072	0.0
ESPRESSO_chr12_6307_4-chr12:4536134-4536190_F:0_P:2	0.0	0.8185198258350355	1.2704810450902957	0.0
ENST00000254718.9-chr17:4539621-4539944_F:0_P:55_M	0.0	6.8403599247210805	9.909477103386788	0.0
ENST00000360213.1+chr11:4545919-4546137_F:1_P:12_M	0.0	0.0	0.0	0.0
ENST00000262352.8+chr9:4586162-4586290_F:1_P:11_M	0.0	0.0	0.0	0.0
ENST00000262352.8+chr9:4586974-4587000_F:0_P:46_M	0.0	0.0	0.0	0.0
ESPRESSO_chr12_6309_33+chr12:4604991-4612668_F:0_P:0_M	0.0	6.836223927430753	9.59440448270844	0.0
ENST00000541024.1+chr12:4610229-4613576_F:0_P:3_M	0.0	3.4374937251237405	5.052490224708438	0.0
ENST00000590891.1-chr16:4611002-4611028_F:1_P:3_M	0.0	0.0	0.0	0.0
ESPRESSO_chr12_6309_34+chr12:4612562-4613750_F:1_P:4_M	0.0	3.288729725298645	4.579409136758398	0.0
ENST00000544050.1+chr12:4612562-4613750_F:2_P:0_M	0.0	3.263815106167595	4.5447166432981065	0.0
ENST00000544050.1+chr12:4612672-4613515_F:1_P:1	0.0	0.32739491556947964	0.48422660003752493	0.0
ENST00000598107.1+chr19:4641363-4641647_F:0_P:19_M	0.0	0.0	0.0	0.0
ENST00000598107.1+chr19:4641610-4641642_F:1_P:16_M	0.0	0.0	0.0	0.0
ESPRESSO_chr3_19978_35+chr3:4644173-4644211_F:2_P:11_M	0.0	6.183288198789971	8.592060478499642	0.0
ESPRESSO_chr19_14094_17-chr19:4658008-4664935_F:1_P:3_M	0.0	20.135478295386584	28.689372325013643	0.0
ENST00000381883.5+chr9:4662461-4662655_F:2_P:0_M	0.0	0.9414193008621835	0.61330376704005	0.0
ENST00000381883.5+chr9:4665105-4665131_F:0_P:41	0.0	0.0	0.0	0.0
ENST00000572293.7-chr17:4669934-4670068_F:1_P:80_M	0.0	0.0	0.0	0.0
ENST00000301396.8-chr17:4671408-4671779_F:2_P:28_M	0.0	11.63952134939415	17.24926035565363	0.0
ESPRESSO_chr17_11934_6-chr17:4671408-4671779_F:2_P:0_M	0.0	11.805800225814064	17.49567836073439	0.0
ESPRESSO_chr17_11934_5-chr17:4671408-4671779_F:2_P:0_M	0.0	11.97689877981137	17.74923891668707	0.0
ENST00000301396.8-chr17:4672167-4672331_F:2_P:26_M	0.0	5.174498210014282	4.48696779753677	0.0
ENST00000479095.1+chr9:4679768-4685161_F:2_P:2_M	0.0	21.019676117326004	29.972314100404134	0.0
ESPRESSO_chr7_26498_19+chr7:4682720-4740955_F:1_P:2_M	0.0	6.101066210711014	8.694442398459742	0.0
ESPRESSO_chr3_19978_39+chr3:4683757-4685125_F:0_P:0_M	0.0	1.136999737551377	0.8658477423749803	0.0
ENST00000540688.1+chr12:4685086-4687105_F:1_P:1_M	0.0	11.185941914538665	13.221916547821907	0.0
ENST00000381854.4+chr9:4685130-4697101_F:0_P:4_M	0.0	2.29792180358124	3.259207800948494	0.0
ENST00000399577.9+chr16:4686769-4686981_F:0_P:19	0.0	0.0	0.0	0.0
ENST00000266544.10+chr12:4687480-4687587_F:2_P:29_M	0.0	0.0	0.0	0.0
ENST00000266544.10+chr12:4689238-4689321_F:2_P:63_M	0.0	0.0	0.0	0.0
ENST00000399577.9+chr16:4689969-4689995_F:2_P:36_M	0.0	0.0	0.0	0.0
ENST00000266544.10+chr12:4690326-4690367_F:1_P:72_M	0.0	0.0	0.0	0.0
ENST00000304301.11+chr16:4693685-4695176_F:2_P:0_M	0.0	21.886150016337304	30.751775562100253	0.0
ENST00000589035.5-chr16:4697031-4698919_F:0_P:18_M	0.0	0.30205641225210594	0.2508611347802773	0.0
ENST00000379440.9+chr20:4699310-4699528_F:0_P:2_M	0.0	483.43216013778135	472.1485615741966	0.0
ENST00000379440.9+chr20:4699402-4699545_F:2_P:0_M	0.0	493.54195449936674	346.69746343869076	0.0
ENST00000379440.9+chr20:4701199-4701240_F:2_P:34_M	3.8275447605191424	0.5789101048339423	0.9204846777693114	2.7913090745586127
ENST00000379440.9+chr20:4701473-4701529_F:0_P:43_M	0.0	1.9450099025630017	2.8142130068420386	0.0
ENST00000379440.9+chr20:4701477-4701548_F:1_P:31_M	0.0	1.480041831833286	2.138858650683398	0.0
ENST00000379440.9+chr20:4701511-4701540_F:2_P:40_M	0.0	0.8837029826201972	1.2447092621486098	0.0
ENST00000381854.4+chr9:4706245-4706274_F:2_P:9_M	0.0	0.0	0.0	0.0
ENST00000381854.4+chr9:4706974-4707024_F:2_P:23_M	0.0	0.0	0.0	0.0
ENST00000381854.4+chr9:4707238-4707267_F:2_P:25_M	0.0	0.0	0.0	0.0
ENST00000381809.8-chr9:4709629-4709673_F:2_P:81_M	0.0	0.0	0.0	0.0
ENST00000641454.1+chr11:4710374-4710430_F:2_P:11_M	0.0	0.0	0.0	0.0
ENST00000381809.8-chr9:4711546-4711746_F:2_P:45_M	0.0	0.0	0.0	0.0
ENST00000381809.8-chr9:4712337-4712438_F:1_P:16_M	0.0	0.0	0.0	0.0
ENST00000381809.8-chr9:4712359-4712565_F:2_P:26_M	0.0	0.0	0.0	0.0
ENST00000381809.8-chr9:4712963-4718455_F:0_P:11_M	0.0	17.718908805155365	5.805176753225278	0.0
ENST00000649694.1+chr3:4731301-4731393_F:1_P:11_M	0.0	0.0	0.0	0.0
ENST00000293777.6+chr17:4731490-4733184_F:1_P:0_M	0.0	14.018479187531257	19.64493460628391	0.0
ESPRESSO_chr17_11936_3+chr17:4731490-4733069_F:1_P:0_M	0.0	14.08594188806525	20.514893541998926	0.0
ENST00000649694.1+chr3:4732312-4732524_F:1_P:22_M	0.0	0.0	0.0	0.0
ENST00000649694.1+chr3:4732546-4732614_F:1_P:23_M	0.0	0.0	0.0	0.0
ESPRESSO_chr17_11936_3+chr17:4733107-4733184_F:2_P:6_M	0.0	10.364008707481911	13.388000279290102	0.0
ENST00000293777.6+chr17:4733235-4733606_F:0_P:6_M	0.0	0.0	0.0	0.0
ENST00000293778.12-chr17:4733813-4733872_F:2_P:10_M	0.0	0.0	0.0	0.0
ENST00000574412.6-chr17:4734442-4734525_F:0_P:9_M	0.0	0.0	0.0	0.0
ENST00000293778.12-chr17:4734609-4739396_F:2_P:1_M	0.0	8.906139995374598	9.04384339071416	0.0
ENST00000649694.1+chr3:4735187-4846222_F:0_P:40_M	0.0	6.340188294770552	8.8854904014631	0.0
ENST00000591026.1-chr16:4751909-4752232_F:1_P:9_M	0.0	0.0	0.0	0.0
ENST00000591026.1-chr16:4752366-4752593_F:2_P:4_M	0.0	0.2954513378972354	0.049233565793289025	0.0
ESPRESSO_chr7_26498_20+chr7:4755238-4755270_F:0_P:2_M	0.0	5.764121832858855	8.06398969546414	0.0
ENST00000624103.2-chr11:4769362-4769397_F:0_P:12_M	0.0	0.0	0.0	0.0
ENST00000379400.8-chr20:4782289-4782354_F:0_P:41_M	0.0	0.0	0.0	0.0
ENST00000481415.2+chr3:4782404-4782625_F:2_P:3_M	0.0	0.0	0.0	0.0
ENST00000481415.2+chr3:4782643-4788204_F:1_P:3_M	0.0	4.319327809634927	6.374202009529317	0.0
ENST00000379400.8-chr20:4783285-4783503_F:0_P:33_M	0.0	0.0	0.0	0.0
ENST00000623798.1+chr17:4787322-4787759_F:0_P:5_M	0.0	0.0	0.0	0.0
ENST00000623798.1+chr17:4787402-4787482_F:2_P:4_M	0.0	0.0	0.0	0.0
ENST00000623798.1+chr17:4787521-4787553_F:1_P:3_M	0.0	0.0	0.0	0.0
ENST00000623798.1+chr17:4789012-4789161_F:1_P:29_M	0.0	0.0	0.0	0.0
ENST00000379400.8-chr20:4790525-4790551_F:0_P:8_M	0.0	7.575811953180846	7.9692325658628045	0.0
ENST00000649063.2+chr7:4792035-4792484_F:2_P:33_M	0.574933154874082	3.838055630725965	0.27441420799020333	7.033330725414432
ENST00000269856.5+chr19:4792961-4793590_F:2_P:9	0.0	20.552511255745795	2.098741652734395	0.0
ENST00000649063.2+chr7:4794352-4794396_F:0_P:37_M	0.0	0.0	0.0	0.0
ESPRESSO_chr17_11940_12+chr17:4796195-4797624_F:2_P:0_M	0.0	65.83269611792805	103.26972414623842	0.0
ESPRESSO_chr17_11940_5+chr17:4796195-4798419_F:2_P:0_M	0.0	81.31629380148436	105.79878903385755	0.0
ENST00000269856.5+chr19:4797147-4797182_F:0_P:42_M	0.0	0.0	0.0	0.0
ESPRESSO_chr16_10847_4-chr16:4797463-4802571_F:0_P:0_M	0.0	45.84287412133598	66.39947533718457	0.0
ESPRESSO_chr16_10847_15-chr16:4797463-4802571_F:0_P:0_M	0.0	41.28389544242192	60.374526990004334	0.0
ESPRESSO_chr16_10847_13-chr16:4797463-4802571_F:0_P:0_M	0.0	42.430797521955014	62.05257050279432	0.0
ESPRESSO_chr17_11940_12+chr17:4797737-4798419_F:0_P:9_M	0.0	83.39547267554215	83.03080747588494	0.0
ENST00000269856.5+chr19:4797741-4797812_F:0_P:56_M	0.0	0.0	0.0	0.0
ENST00000575643.1+chr17:4797952-4798419_F:1_P:5_M	0.0	74.30431200107418	64.13729022146066	0.0
ESPRESSO_chr17_11940_3+chr17:4798024-4798419_F:1_P:7_M	0.0	89.51937924744772	74.79301086611062	0.0
ENST00000270586.8+chr17:4798085-4798117_F:0_P:9_M	0.0	62.02970479874619	93.55033097557686	0.0
ENST00000614486.4+chr17:4798294-4798419_F:1_P:8_M	0.0	118.94537249523698	69.12583544668611	0.0
ESPRESSO_chr9_29513_9+chr9:4799174-4833216_F:2_P:1_M	0.0	0.6080064022270703	0.8591320862928151	0.0
ENST00000472999.5-chr7:4799293-4799463_F:1_P:6_M	0.0	0.0	0.0	0.0
ENST00000269856.5+chr19:4799344-4799520_F:1_P:86_M	0.0	0.0	0.0	0.0
ENST00000321919.14-chr16:4803639-4803680_F:2_P:46_M	0.0	0.0	0.0	0.0
ENST00000624978.1-chr11:4803741-4803779_F:2_P:8_M	0.0	0.0	0.0	0.0
ENST00000321919.14-chr16:4803794-4804231_F:1_P:37_M	0.0	0.7542793639716222	0.0	0.0
ESPRESSO_chr16_10848_9-chr16:4803794-4804568_F:2_P:33_M	0.0	0.8047058017371223	0.0	0.0
ENST00000321919.14-chr16:4804141-4804515_F:0_P:9_M	0.0	1.4577564584186864	0.0	3.129686123176919
ENST00000624978.1-chr11:4804230-4804268_F:2_P:0_M	0.0	0.0	0.0	0.0
ENST00000280684.4+chr12:4809334-4809381_F:1_P:0	0.0	0.0	0.0	0.0
ENST00000280684.4+chr12:4813081-4813116_F:1_P:23_M	0.0	0.0	0.0	0.0
ENST00000649430.1+chr3:4814482-4846222_F:1_P:0_M	0.0	7.357666834190716	10.397233623923771	0.0
ESPRESSO_chr12_6309_20+chr12:4814725-4850786_F:1_P:0_M	13.437434336530849	11.964633311386487	16.224285257799753	10.808234499611139
ENST00000263088.11+chr17:4815864-4815893_F:1_P:20_M	0.0	0.0	0.0	0.0
ENST00000624794.1+chr4:4820453-4820563_F:2_P:2	0.0	0.3748898087228723	0.0	0.6333373523401705
ESPRESSO_chr17_11943_19+chr17:4833501-4833548_F:0_P:1_M	75.0632712722229	15.207806632077077	21.431781427385697	54.985904742501546
ESPRESSO_chr17_11943_19+chr17:4833584-4891070_F:2_P:1_M	0.0	13.573732149166378	19.144998401718965	0.0
ENST00000221957.9-chr19:4839059-4839277_F:0_P:10_M	0.0	7.869422133589329	9.309983273577867	0.0
ENST00000649139.1+chr3:4846358-4846399_F:2_P:9_M	0.0	0.0	0.0	0.0
ENST00000541339.2+chr12:4851301-4851339_F:0_P:10_M	0.0	0.0	0.0	0.0
ENST00000338244.6-chr20:4852715-4852753_F:1_P:66_M	0.0	0.0	0.0	0.0
ENST00000338244.6-chr20:4852796-4852831_F:1_P:65_M	0.0	0.0	0.0	0.0
ENST00000338244.6-chr20:4853464-4853511_F:0_P:89_M	0.0	0.0	0.0	0.0
ENST00000381750.9+chr9:4860439-4860717_F:2_P:22_M	0.0	0.0	0.0	0.0
ENST00000381750.9+chr9:4860880-4860963_F:2_P:27_M	0.0	0.0	0.0	0.0
ENST00000381750.9+chr9:4860884-4860976_F:0_P:30_M	0.0	0.0	0.0	0.0
ENST00000664602.1+chr17:4881026-4890974_F:2_P:0_M	0.0	12.004976751160976	16.512437370789687	0.0
ENST00000664602.1+chr17:4887649-4890710_F:1_P:19	0.0	8.439674863472435	11.377618175336993	0.0
ESPRESSO_chr17_11943_13+chr17:4893494-4897284_F:1_P:0_M	0.0	7.8003048254207075	11.16282019709924	0.0
ENST00000338244.6-chr20:4899706-4902482_F:0_P:8_M	0.0	4.747144398982583	6.417884005085214	0.0
ESPRESSO_chr17_11944_19-chr17:4937744-4939910_F:2_P:1_M	0.0	33.17393463867774	50.0959008546058	0.0
ENST00000574710.1-chr17:4937744-4939211_F:2_P:7_M	0.0	32.19758065379724	48.49466789597108	0.0
ENST00000574710.1-chr17:4939815-4939910_F:2_P:2_M	0.0	48.768006509427444	69.5268484320832	0.0
ESPRESSO_chr17_11944_6+chr17:4940910-4945220_F:0_P:2_M	0.0	11.437970097193906	15.833826207279644	0.0
ESPRESSO_chr17_11944_12+chr17:4940910-4945013_F:0_P:4_M	0.0	16.04268848444412	17.673219182687667	0.0
ESPRESSO_chr17_11944_13+chr17:4942852-4945013_F:2_P:10	0.0	18.0323096453805	16.051072723373608	0.0
ENST00000575524.1+chr17:4943396-4944800_F:2_P:4	0.0	9.996330152942877	13.517431117086394	0.0
ENST00000262482.11+chr17:4943505-4944933_F:1_P:11_M	0.0	9.30533706693267	13.023243993041422	0.0
ENST00000574548.1+chr17:4944410-4944893_F:2_P:0_M	0.0	5.613152812646381	7.798533669898147	0.0
ENST00000574872.1-chr17:4945669-4945776_F:0_P:7_M	0.0	2.1519603443024757	0.0	0.0
ENST00000225655.6-chr17:4945677-4945937_F:1_P:6_M	4.26016479658623	53.11437722674584	2.408578586724943	2.477300786103929
ENST00000574872.1-chr17:4945903-4946844_F:0_P:6_M	0.0	249.52510792851055	149.69414842028297	0.0
ENST00000225655.6-chr17:4945903-4948394_F:2_P:0_M	0.0	240.63102537049076	192.02626458926048	0.0
ENST00000225655.6-chr17:4948405-4948530_F:0_P:0	0.0	20.296173015109716	27.704894896838955	0.0
ENST00000397588.8+chr6:4955057-4955146_F:2_P:54_M	0.0	0.0	0.0	0.0
ENST00000522954.1+chr17:4956556-4957044_F:1_P:3_M	0.0	0.0	0.0	0.0
ESPRESSO_chr10_3164_4+chr10:4963445-4977739_F:2_P:0_M	0.0	21.93930483454753	6.1493613812584	0.0
ENST00000380872.9+chr10:4967003-4967038_F:0_P:7_M	0.0	9.36815961603667	3.2831933484066957	0.0
ENST00000574442.1-chr17:4968759-4969319_F:2_P:0_M	0.0	10.18044424263703	14.15048775121972	0.0
ENST00000380872.9+chr10:4977811-4977840_F:1_P:19_M	0.0	0.0	0.0	0.0
ENST00000380872.9+chr10:4978925-4978963_F:2_P:15_M	0.0	0.0	0.0	0.0
ENST00000380872.9+chr10:4979443-4979511_F:1_P:53_M	0.0	0.0	0.0	0.0
ENST00000380872.9+chr10:4981283-4981516_F:2_P:51_M	0.0	0.0	0.0	0.0
ENST00000380872.9+chr10:4982854-4982883_F:1_P:114	0.0	0.0	0.0	0.0
ENST00000256495.4+chr3:4983856-4983894_F:2_P:15_M	0.0	0.0	0.0	0.0
ENST00000256495.4+chr3:4984949-4984978_F:0_P:31_M	0.0	0.0	0.0	0.0
ENST00000380753.9-chr10:4988464-4988745_F:1_P:34_M	0.0	0.0	0.0	0.0
ENST00000380753.9-chr10:4988775-4988813_F:0_P:23_M	0.0	0.0	0.0	0.0
ESPRESSO_chr10_3165_3-chr10:5000481-5003835_F:0_P:0_M	0.0	18.150718955835398	5.203681256624795	0.0
ENST00000380753.9-chr10:5000555-5000590_F:2_P:8_M	0.0	6.699597302723021	1.5585908764483487	0.0
ENST00000380051.7-chr6:5002203-5004037_F:1_P:0	0.0	2.095019284262702	2.02575885068873	0.0
ENST00000307746.9-chr4:5014978-5015076_F:2_P:2_M	0.0	0.0	0.0	0.0
ENST00000307746.9-chr4:5015154-5019445_F:1_P:0_M	0.0	0.8807050121192013	0.6991227377937852	0.0
